time,node,event,destination,nexthop,hopcount
0.500000,0,added,10.1.1.10,10.1.1.10,1
0.500000,0,added,10.1.1.11,10.1.1.11,1
0.500000,0,added,10.1.1.15,10.1.1.15,1
0.500000,0,added,10.1.1.16,10.1.1.16,1
0.500000,0,added,10.1.1.17,10.1.1.17,1
0.500000,0,added,10.1.1.18,10.1.1.18,1
0.500000,0,added,10.1.1.2,10.1.1.2,1
0.500000,0,added,10.1.1.23,10.1.1.23,1
0.500000,0,added,10.1.1.24,10.1.1.24,1
0.500000,0,added,10.1.1.255,10.1.1.255,1
0.500000,0,added,10.1.1.3,10.1.1.3,1
0.500000,0,added,10.1.1.4,10.1.1.4,1
0.500000,0,added,10.1.1.8,10.1.1.8,1
0.500000,0,added,10.1.1.9,10.1.1.9,1
0.500000,0,added,127.0.0.1,127.0.0.1,1
0.500000,1,added,10.1.1.1,10.1.1.1,1
0.500000,1,added,10.1.1.10,10.1.1.10,1
0.500000,1,added,10.1.1.11,10.1.1.11,1
0.500000,1,added,10.1.1.12,10.1.1.12,1
0.500000,1,added,10.1.1.15,10.1.1.15,1
0.500000,1,added,10.1.1.16,10.1.1.16,1
0.500000,1,added,10.1.1.17,10.1.1.17,1
0.500000,1,added,10.1.1.18,10.1.1.18,1
0.500000,1,added,10.1.1.19,10.1.1.19,1
0.500000,1,added,10.1.1.23,10.1.1.23,1
0.500000,1,added,10.1.1.24,10.1.1.24,1
0.500000,1,added,10.1.1.25,10.1.1.25,1
0.500000,1,added,10.1.1.255,10.1.1.255,1
0.500000,1,added,10.1.1.3,10.1.1.3,1
0.500000,1,added,10.1.1.4,10.1.1.4,1
0.500000,1,added,10.1.1.8,10.1.1.8,1
0.500000,1,added,10.1.1.9,10.1.1.9,1
0.500000,1,added,127.0.0.1,127.0.0.1,1
0.500000,2,added,10.1.1.1,10.1.1.1,1
0.500000,2,added,10.1.1.10,10.1.1.10,1
0.500000,2,added,10.1.1.11,10.1.1.11,1
0.500000,2,added,10.1.1.12,10.1.1.12,1
0.500000,2,added,10.1.1.13,10.1.1.13,1
0.500000,2,added,10.1.1.15,10.1.1.15,1
0.500000,2,added,10.1.1.16,10.1.1.16,1
0.500000,2,added,10.1.1.17,10.1.1.17,1
0.500000,2,added,10.1.1.18,10.1.1.18,1
0.500000,2,added,10.1.1.19,10.1.1.19,1
0.500000,2,added,10.1.1.2,10.1.1.2,1
0.500000,2,added,10.1.1.23,10.1.1.23,1
0.500000,2,added,10.1.1.24,10.1.1.24,1
0.500000,2,added,10.1.1.25,10.1.1.25,1
0.500000,2,added,10.1.1.255,10.1.1.255,1
0.500000,2,added,10.1.1.4,10.1.1.4,1
0.500000,2,added,10.1.1.6,10.1.1.6,1
0.500000,2,added,10.1.1.8,10.1.1.8,1
0.500000,2,added,10.1.1.9,10.1.1.9,1
0.500000,2,added,127.0.0.1,127.0.0.1,1
0.500000,3,added,10.1.1.1,10.1.1.1,1
0.500000,3,added,10.1.1.10,10.1.1.10,1
0.500000,3,added,10.1.1.11,10.1.1.11,1
0.500000,3,added,10.1.1.12,10.1.1.12,1
0.500000,3,added,10.1.1.13,10.1.1.13,1
0.500000,3,added,10.1.1.14,10.1.1.14,1
0.500000,3,added,10.1.1.15,10.1.1.15,1
0.500000,3,added,10.1.1.16,10.1.1.16,1
0.500000,3,added,10.1.1.17,10.1.1.17,1
0.500000,3,added,10.1.1.18,10.1.1.18,1
0.500000,3,added,10.1.1.19,10.1.1.19,1
0.500000,3,added,10.1.1.2,10.1.1.2,1
0.500000,3,added,10.1.1.21,10.1.1.21,1
0.500000,3,added,10.1.1.23,10.1.1.23,1
0.500000,3,added,10.1.1.24,10.1.1.24,1
0.500000,3,added,10.1.1.25,10.1.1.25,1
0.500000,3,added,10.1.1.255,10.1.1.255,1
0.500000,3,added,10.1.1.27,10.1.1.27,1
0.500000,3,added,10.1.1.3,10.1.1.3,1
0.500000,3,added,10.1.1.5,10.1.1.5,1
0.500000,3,added,10.1.1.6,10.1.1.6,1
0.500000,3,added,10.1.1.7,10.1.1.7,1
0.500000,3,added,10.1.1.8,10.1.1.8,1
0.500000,3,added,10.1.1.9,10.1.1.9,1
0.500000,3,added,127.0.0.1,127.0.0.1,1
0.500000,4,added,10.1.1.10,10.1.1.10,1
0.500000,4,added,10.1.1.11,10.1.1.11,1
0.500000,4,added,10.1.1.12,10.1.1.12,1
0.500000,4,added,10.1.1.13,10.1.1.13,1
0.500000,4,added,10.1.1.14,10.1.1.14,1
0.500000,4,added,10.1.1.16,10.1.1.16,1
0.500000,4,added,10.1.1.17,10.1.1.17,1
0.500000,4,added,10.1.1.18,10.1.1.18,1
0.500000,4,added,10.1.1.19,10.1.1.19,1
0.500000,4,added,10.1.1.2,10.1.1.2,1
0.500000,4,added,10.1.1.21,10.1.1.21,1
0.500000,4,added,10.1.1.24,10.1.1.24,1
0.500000,4,added,10.1.1.25,10.1.1.25,1
0.500000,4,added,10.1.1.255,10.1.1.255,1
0.500000,4,added,10.1.1.26,10.1.1.26,1
0.500000,4,added,10.1.1.27,10.1.1.27,1
0.500000,4,added,10.1.1.28,10.1.1.28,1
0.500000,4,added,10.1.1.3,10.1.1.3,1
0.500000,4,added,10.1.1.4,10.1.1.4,1
0.500000,4,added,10.1.1.6,10.1.1.6,1
0.500000,4,added,10.1.1.7,10.1.1.7,1
0.500000,4,added,10.1.1.9,10.1.1.9,1
0.500000,4,added,127.0.0.1,127.0.0.1,1
0.500000,5,added,10.1.1.10,10.1.1.10,1
0.500000,5,added,10.1.1.11,10.1.1.11,1
0.500000,5,added,10.1.1.12,10.1.1.12,1
0.500000,5,added,10.1.1.13,10.1.1.13,1
0.500000,5,added,10.1.1.14,10.1.1.14,1
0.500000,5,added,10.1.1.17,10.1.1.17,1
0.500000,5,added,10.1.1.18,10.1.1.18,1
0.500000,5,added,10.1.1.19,10.1.1.19,1
0.500000,5,added,10.1.1.21,10.1.1.21,1
0.500000,5,added,10.1.1.25,10.1.1.25,1
0.500000,5,added,10.1.1.255,10.1.1.255,1
0.500000,5,added,10.1.1.26,10.1.1.26,1
0.500000,5,added,10.1.1.27,10.1.1.27,1
0.500000,5,added,10.1.1.28,10.1.1.28,1
0.500000,5,added,10.1.1.3,10.1.1.3,1
0.500000,5,added,10.1.1.4,10.1.1.4,1
0.500000,5,added,10.1.1.5,10.1.1.5,1
0.500000,5,added,10.1.1.7,10.1.1.7,1
0.500000,5,added,127.0.0.1,127.0.0.1,1
0.500000,6,added,10.1.1.11,10.1.1.11,1
0.500000,6,added,10.1.1.12,10.1.1.12,1
0.500000,6,added,10.1.1.13,10.1.1.13,1
0.500000,6,added,10.1.1.14,10.1.1.14,1
0.500000,6,added,10.1.1.18,10.1.1.18,1
0.500000,6,added,10.1.1.19,10.1.1.19,1
0.500000,6,added,10.1.1.21,10.1.1.21,1
0.500000,6,added,10.1.1.255,10.1.1.255,1
0.500000,6,added,10.1.1.26,10.1.1.26,1
0.500000,6,added,10.1.1.27,10.1.1.27,1
0.500000,6,added,10.1.1.28,10.1.1.28,1
0.500000,6,added,10.1.1.4,10.1.1.4,1
0.500000,6,added,10.1.1.6,10.1.1.6,1
0.500000,6,added,127.0.0.1,127.0.0.1,1
0.500000,7,added,10.1.1.1,10.1.1.1,1
0.500000,7,added,10.1.1.10,10.1.1.10,1
0.500000,7,added,10.1.1.11,10.1.1.11,1
0.500000,7,added,10.1.1.15,10.1.1.15,1
0.500000,7,added,10.1.1.16,10.1.1.16,1
0.500000,7,added,10.1.1.17,10.1.1.17,1
0.500000,7,added,10.1.1.18,10.1.1.18,1
0.500000,7,added,10.1.1.2,10.1.1.2,1
0.500000,7,added,10.1.1.23,10.1.1.23,1
0.500000,7,added,10.1.1.24,10.1.1.24,1
0.500000,7,added,10.1.1.25,10.1.1.25,1
0.500000,7,added,10.1.1.255,10.1.1.255,1
0.500000,7,added,10.1.1.29,10.1.1.29,1
0.500000,7,added,10.1.1.3,10.1.1.3,1
0.500000,7,added,10.1.1.30,10.1.1.30,1
0.500000,7,added,10.1.1.31,10.1.1.31,1
0.500000,7,added,10.1.1.4,10.1.1.4,1
0.500000,7,added,10.1.1.9,10.1.1.9,1
0.500000,7,added,127.0.0.1,127.0.0.1,1
0.500000,8,added,10.1.1.1,10.1.1.1,1
0.500000,8,added,10.1.1.10,10.1.1.10,1
0.500000,8,added,10.1.1.11,10.1.1.11,1
0.500000,8,added,10.1.1.12,10.1.1.12,1
0.500000,8,added,10.1.1.15,10.1.1.15,1
0.500000,8,added,10.1.1.16,10.1.1.16,1
0.500000,8,added,10.1.1.17,10.1.1.17,1
0.500000,8,added,10.1.1.18,10.1.1.18,1
0.500000,8,added,10.1.1.19,10.1.1.19,1
0.500000,8,added,10.1.1.2,10.1.1.2,1
0.500000,8,added,10.1.1.23,10.1.1.23,1
0.500000,8,added,10.1.1.24,10.1.1.24,1
0.500000,8,added,10.1.1.25,10.1.1.25,1
0.500000,8,added,10.1.1.255,10.1.1.255,1
0.500000,8,added,10.1.1.29,10.1.1.29,1
0.500000,8,added,10.1.1.3,10.1.1.3,1
0.500000,8,added,10.1.1.30,10.1.1.30,1
0.500000,8,added,10.1.1.31,10.1.1.31,1
0.500000,8,added,10.1.1.32,10.1.1.32,1
0.500000,8,added,10.1.1.4,10.1.1.4,1
0.500000,8,added,10.1.1.8,10.1.1.8,1
0.500000,8,added,127.0.0.1,127.0.0.1,1
0.500000,9,added,10.1.1.1,10.1.1.1,1
0.500000,9,added,10.1.1.11,10.1.1.11,1
0.500000,9,added,10.1.1.12,10.1.1.12,1
0.500000,9,added,10.1.1.13,10.1.1.13,1
0.500000,9,added,10.1.1.15,10.1.1.15,1
0.500000,9,added,10.1.1.16,10.1.1.16,1
0.500000,9,added,10.1.1.17,10.1.1.17,1
0.500000,9,added,10.1.1.18,10.1.1.18,1
0.500000,9,added,10.1.1.19,10.1.1.19,1
0.500000,9,added,10.1.1.2,10.1.1.2,1
0.500000,9,added,10.1.1.23,10.1.1.23,1
0.500000,9,added,10.1.1.24,10.1.1.24,1
0.500000,9,added,10.1.1.25,10.1.1.25,1
0.500000,9,added,10.1.1.255,10.1.1.255,1
0.500000,9,added,10.1.1.27,10.1.1.27,1
0.500000,9,added,10.1.1.29,10.1.1.29,1
0.500000,9,added,10.1.1.3,10.1.1.3,1
0.500000,9,added,10.1.1.30,10.1.1.30,1
0.500000,9,added,10.1.1.31,10.1.1.31,1
0.500000,9,added,10.1.1.32,10.1.1.32,1
0.500000,9,added,10.1.1.33,10.1.1.33,1
0.500000,9,added,10.1.1.4,10.1.1.4,1
0.500000,9,added,10.1.1.6,10.1.1.6,1
0.500000,9,added,10.1.1.8,10.1.1.8,1
0.500000,9,added,10.1.1.9,10.1.1.9,1
0.500000,9,added,127.0.0.1,127.0.0.1,1
0.500000,10,added,10.1.1.1,10.1.1.1,1
0.500000,10,added,10.1.1.10,10.1.1.10,1
0.500000,10,added,10.1.1.12,10.1.1.12,1
0.500000,10,added,10.1.1.13,10.1.1.13,1
0.500000,10,added,10.1.1.14,10.1.1.14,1
0.500000,10,added,10.1.1.15,10.1.1.15,1
0.500000,10,added,10.1.1.16,10.1.1.16,1
0.500000,10,added,10.1.1.17,10.1.1.17,1
0.500000,10,added,10.1.1.18,10.1.1.18,1
0.500000,10,added,10.1.1.19,10.1.1.19,1
0.500000,10,added,10.1.1.2,10.1.1.2,1
0.500000,10,added,10.1.1.21,10.1.1.21,1
0.500000,10,added,10.1.1.23,10.1.1.23,1
0.500000,10,added,10.1.1.24,10.1.1.24,1
0.500000,10,added,10.1.1.25,10.1.1.25,1
0.500000,10,added,10.1.1.255,10.1.1.255,1
0.500000,10,added,10.1.1.26,10.1.1.26,1
0.500000,10,added,10.1.1.27,10.1.1.27,1
0.500000,10,added,10.1.1.28,10.1.1.28,1
0.500000,10,added,10.1.1.3,10.1.1.3,1
0.500000,10,added,10.1.1.30,10.1.1.30,1
0.500000,10,added,10.1.1.31,10.1.1.31,1
0.500000,10,added,10.1.1.32,10.1.1.32,1
0.500000,10,added,10.1.1.33,10.1.1.33,1
0.500000,10,added,10.1.1.34,10.1.1.34,1
0.500000,10,added,10.1.1.4,10.1.1.4,1
0.500000,10,added,10.1.1.6,10.1.1.6,1
0.500000,10,added,10.1.1.7,10.1.1.7,1
0.500000,10,added,10.1.1.8,10.1.1.8,1
0.500000,10,added,10.1.1.9,10.1.1.9,1
0.500000,10,added,127.0.0.1,127.0.0.1,1
0.500000,11,added,10.1.1.10,10.1.1.10,1
0.500000,11,added,10.1.1.11,10.1.1.11,1
0.500000,11,added,10.1.1.13,10.1.1.13,1
0.500000,11,added,10.1.1.14,10.1.1.14,1
0.500000,11,added,10.1.1.16,10.1.1.16,1
0.500000,11,added,10.1.1.17,10.1.1.17,1
0.500000,11,added,10.1.1.18,10.1.1.18,1
0.500000,11,added,10.1.1.19,10.1.1.19,1
0.500000,11,added,10.1.1.2,10.1.1.2,1
0.500000,11,added,10.1.1.21,10.1.1.21,1
0.500000,11,added,10.1.1.23,10.1.1.23,1
0.500000,11,added,10.1.1.24,10.1.1.24,1
0.500000,11,added,10.1.1.25,10.1.1.25,1
0.500000,11,added,10.1.1.255,10.1.1.255,1
0.500000,11,added,10.1.1.26,10.1.1.26,1
0.500000,11,added,10.1.1.27,10.1.1.27,1
0.500000,11,added,10.1.1.28,10.1.1.28,1
0.500000,11,added,10.1.1.3,10.1.1.3,1
0.500000,11,added,10.1.1.31,10.1.1.31,1
0.500000,11,added,10.1.1.32,10.1.1.32,1
0.500000,11,added,10.1.1.33,10.1.1.33,1
0.500000,11,added,10.1.1.34,10.1.1.34,1
0.500000,11,added,10.1.1.35,10.1.1.35,1
0.500000,11,added,10.1.1.4,10.1.1.4,1
0.500000,11,added,10.1.1.6,10.1.1.6,1
0.500000,11,added,10.1.1.7,10.1.1.7,1
0.500000,11,added,10.1.1.9,10.1.1.9,1
0.500000,11,added,127.0.0.1,127.0.0.1,1
0.500000,12,added,10.1.1.10,10.1.1.10,1
0.500000,12,added,10.1.1.11,10.1.1.11,1
0.500000,12,added,10.1.1.12,10.1.1.12,1
0.500000,12,added,10.1.1.14,10.1.1.14,1
0.500000,12,added,10.1.1.17,10.1.1.17,1
0.500000,12,added,10.1.1.18,10.1.1.18,1
0.500000,12,added,10.1.1.19,10.1.1.19,1
0.500000,12,added,10.1.1.21,10.1.1.21,1
0.500000,12,added,10.1.1.24,10.1.1.24,1
0.500000,12,added,10.1.1.25,10.1.1.25,1
0.500000,12,added,10.1.1.255,10.1.1.255,1
0.500000,12,added,10.1.1.26,10.1.1.26,1
0.500000,12,added,10.1.1.27,10.1.1.27,1
0.500000,12,added,10.1.1.28,10.1.1.28,1
0.500000,12,added,10.1.1.3,10.1.1.3,1
0.500000,12,added,10.1.1.32,10.1.1.32,1
0.500000,12,added,10.1.1.33,10.1.1.33,1
0.500000,12,added,10.1.1.34,10.1.1.34,1
0.500000,12,added,10.1.1.35,10.1.1.35,1
0.500000,12,added,10.1.1.4,10.1.1.4,1
0.500000,12,added,10.1.1.6,10.1.1.6,1
0.500000,12,added,10.1.1.7,10.1.1.7,1
0.500000,12,added,127.0.0.1,127.0.0.1,1
0.500000,13,added,10.1.1.11,10.1.1.11,1
0.500000,13,added,10.1.1.12,10.1.1.12,1
0.500000,13,added,10.1.1.13,10.1.1.13,1
0.500000,13,added,10.1.1.18,10.1.1.18,1
0.500000,13,added,10.1.1.19,10.1.1.19,1
0.500000,13,added,10.1.1.21,10.1.1.21,1
0.500000,13,added,10.1.1.25,10.1.1.25,1
0.500000,13,added,10.1.1.255,10.1.1.255,1
0.500000,13,added,10.1.1.26,10.1.1.26,1
0.500000,13,added,10.1.1.27,10.1.1.27,1
0.500000,13,added,10.1.1.28,10.1.1.28,1
0.500000,13,added,10.1.1.33,10.1.1.33,1
0.500000,13,added,10.1.1.34,10.1.1.34,1
0.500000,13,added,10.1.1.35,10.1.1.35,1
0.500000,13,added,10.1.1.4,10.1.1.4,1
0.500000,13,added,10.1.1.6,10.1.1.6,1
0.500000,13,added,10.1.1.7,10.1.1.7,1
0.500000,13,added,127.0.0.1,127.0.0.1,1
0.500000,14,added,10.1.1.1,10.1.1.1,1
0.500000,14,added,10.1.1.10,10.1.1.10,1
0.500000,14,added,10.1.1.11,10.1.1.11,1
0.500000,14,added,10.1.1.16,10.1.1.16,1
0.500000,14,added,10.1.1.18,10.1.1.18,1
0.500000,14,added,10.1.1.2,10.1.1.2,1
0.500000,14,added,10.1.1.22,10.1.1.22,1
0.500000,14,added,10.1.1.23,10.1.1.23,1
0.500000,14,added,10.1.1.24,10.1.1.24,1
0.500000,14,added,10.1.1.25,10.1.1.25,1
0.500000,14,added,10.1.1.255,10.1.1.255,1
0.500000,14,added,10.1.1.29,10.1.1.29,1
0.500000,14,added,10.1.1.3,10.1.1.3,1
0.500000,14,added,10.1.1.30,10.1.1.30,1
0.500000,14,added,10.1.1.31,10.1.1.31,1
0.500000,14,added,10.1.1.32,10.1.1.32,1
0.500000,14,added,10.1.1.37,10.1.1.37,1
0.500000,14,added,10.1.1.4,10.1.1.4,1
0.500000,14,added,10.1.1.8,10.1.1.8,1
0.500000,14,added,10.1.1.9,10.1.1.9,1
0.500000,14,added,127.0.0.1,127.0.0.1,1
0.500000,15,added,10.1.1.1,10.1.1.1,1
0.500000,15,added,10.1.1.10,10.1.1.10,1
0.500000,15,added,10.1.1.11,10.1.1.11,1
0.500000,15,added,10.1.1.12,10.1.1.12,1
0.500000,15,added,10.1.1.15,10.1.1.15,1
0.500000,15,added,10.1.1.17,10.1.1.17,1
0.500000,15,added,10.1.1.18,10.1.1.18,1
0.500000,15,added,10.1.1.19,10.1.1.19,1
0.500000,15,added,10.1.1.2,10.1.1.2,1
0.500000,15,added,10.1.1.22,10.1.1.22,1
0.500000,15,added,10.1.1.23,10.1.1.23,1
0.500000,15,added,10.1.1.24,10.1.1.24,1
0.500000,15,added,10.1.1.25,10.1.1.25,1
0.500000,15,added,10.1.1.255,10.1.1.255,1
0.500000,15,added,10.1.1.29,10.1.1.29,1
0.500000,15,added,10.1.1.3,10.1.1.3,1
0.500000,15,added,10.1.1.30,10.1.1.30,1
0.500000,15,added,10.1.1.31,10.1.1.31,1
0.500000,15,added,10.1.1.32,10.1.1.32,1
0.500000,15,added,10.1.1.33,10.1.1.33,1
0.500000,15,added,10.1.1.37,10.1.1.37,1
0.500000,15,added,10.1.1.39,10.1.1.39,1
0.500000,15,added,10.1.1.4,10.1.1.4,1
0.500000,15,added,10.1.1.8,10.1.1.8,1
0.500000,15,added,10.1.1.9,10.1.1.9,1
0.500000,15,added,127.0.0.1,127.0.0.1,1
0.500000,16,added,10.1.1.1,10.1.1.1,1
0.500000,16,added,10.1.1.10,10.1.1.10,1
0.500000,16,added,10.1.1.11,10.1.1.11,1
0.500000,16,added,10.1.1.12,10.1.1.12,1
0.500000,16,added,10.1.1.13,10.1.1.13,1
0.500000,16,added,10.1.1.15,10.1.1.15,1
0.500000,16,added,10.1.1.16,10.1.1.16,1
0.500000,16,added,10.1.1.18,10.1.1.18,1
0.500000,16,added,10.1.1.19,10.1.1.19,1
0.500000,16,added,10.1.1.2,10.1.1.2,1
0.500000,16,added,10.1.1.23,10.1.1.23,1
0.500000,16,added,10.1.1.24,10.1.1.24,1
0.500000,16,added,10.1.1.25,10.1.1.25,1
0.500000,16,added,10.1.1.255,10.1.1.255,1
0.500000,16,added,10.1.1.27,10.1.1.27,1
0.500000,16,added,10.1.1.29,10.1.1.29,1
0.500000,16,added,10.1.1.3,10.1.1.3,1
0.500000,16,added,10.1.1.30,10.1.1.30,1
0.500000,16,added,10.1.1.31,10.1.1.31,1
0.500000,16,added,10.1.1.32,10.1.1.32,1
0.500000,16,added,10.1.1.33,10.1.1.33,1
0.500000,16,added,10.1.1.34,10.1.1.34,1
0.500000,16,added,10.1.1.37,10.1.1.37,1
0.500000,16,added,10.1.1.39,10.1.1.39,1
0.500000,16,added,10.1.1.4,10.1.1.4,1
0.500000,16,added,10.1.1.40,10.1.1.40,1
0.500000,16,added,10.1.1.6,10.1.1.6,1
0.500000,16,added,10.1.1.8,10.1.1.8,1
0.500000,16,added,10.1.1.9,10.1.1.9,1
0.500000,16,added,127.0.0.1,127.0.0.1,1
0.500000,17,added,10.1.1.1,10.1.1.1,1
0.500000,17,added,10.1.1.10,10.1.1.10,1
0.500000,17,added,10.1.1.11,10.1.1.11,1
0.500000,17,added,10.1.1.12,10.1.1.12,1
0.500000,17,added,10.1.1.13,10.1.1.13,1
0.500000,17,added,10.1.1.14,10.1.1.14,1
0.500000,17,added,10.1.1.15,10.1.1.15,1
0.500000,17,added,10.1.1.16,10.1.1.16,1
0.500000,17,added,10.1.1.17,10.1.1.17,1
0.500000,17,added,10.1.1.19,10.1.1.19,1
0.500000,17,added,10.1.1.2,10.1.1.2,1
0.500000,17,added,10.1.1.21,10.1.1.21,1
0.500000,17,added,10.1.1.23,10.1.1.23,1
0.500000,17,added,10.1.1.24,10.1.1.24,1
0.500000,17,added,10.1.1.25,10.1.1.25,1
0.500000,17,added,10.1.1.255,10.1.1.255,1
0.500000,17,added,10.1.1.26,10.1.1.26,1
0.500000,17,added,10.1.1.27,10.1.1.27,1
0.500000,17,added,10.1.1.28,10.1.1.28,1
0.500000,17,added,10.1.1.29,10.1.1.29,1
0.500000,17,added,10.1.1.3,10.1.1.3,1
0.500000,17,added,10.1.1.30,10.1.1.30,1
0.500000,17,added,10.1.1.31,10.1.1.31,1
0.500000,17,added,10.1.1.32,10.1.1.32,1
0.500000,17,added,10.1.1.33,10.1.1.33,1
0.500000,17,added,10.1.1.34,10.1.1.34,1
0.500000,17,added,10.1.1.35,10.1.1.35,1
0.500000,17,added,10.1.1.37,10.1.1.37,1
0.500000,17,added,10.1.1.39,10.1.1.39,1
0.500000,17,added,10.1.1.4,10.1.1.4,1
0.500000,17,added,10.1.1.40,10.1.1.40,1
0.500000,17,added,10.1.1.6,10.1.1.6,1
0.500000,17,added,10.1.1.7,10.1.1.7,1
0.500000,17,added,10.1.1.8,10.1.1.8,1
0.500000,17,added,10.1.1.9,10.1.1.9,1
0.500000,17,added,127.0.0.1,127.0.0.1,1
0.500000,18,added,10.1.1.10,10.1.1.10,1
0.500000,18,added,10.1.1.11,10.1.1.11,1
0.500000,18,added,10.1.1.12,10.1.1.12,1
0.500000,18,added,10.1.1.13,10.1.1.13,1
0.500000,18,added,10.1.1.14,10.1.1.14,1
0.500000,18,added,10.1.1.16,10.1.1.16,1
0.500000,18,added,10.1.1.17,10.1.1.17,1
0.500000,18,added,10.1.1.18,10.1.1.18,1
0.500000,18,added,10.1.1.2,10.1.1.2,1
0.500000,18,added,10.1.1.20,10.1.1.20,1
0.500000,18,added,10.1.1.21,10.1.1.21,1
0.500000,18,added,10.1.1.23,10.1.1.23,1
0.500000,18,added,10.1.1.24,10.1.1.24,1
0.500000,18,added,10.1.1.25,10.1.1.25,1
0.500000,18,added,10.1.1.255,10.1.1.255,1
0.500000,18,added,10.1.1.26,10.1.1.26,1
0.500000,18,added,10.1.1.27,10.1.1.27,1
0.500000,18,added,10.1.1.28,10.1.1.28,1
0.500000,18,added,10.1.1.3,10.1.1.3,1
0.500000,18,added,10.1.1.30,10.1.1.30,1
0.500000,18,added,10.1.1.31,10.1.1.31,1
0.500000,18,added,10.1.1.32,10.1.1.32,1
0.500000,18,added,10.1.1.33,10.1.1.33,1
0.500000,18,added,10.1.1.34,10.1.1.34,1
0.500000,18,added,10.1.1.35,10.1.1.35,1
0.500000,18,added,10.1.1.39,10.1.1.39,1
0.500000,18,added,10.1.1.4,10.1.1.4,1
0.500000,18,added,10.1.1.40,10.1.1.40,1
0.500000,18,added,10.1.1.6,10.1.1.6,1
0.500000,18,added,10.1.1.7,10.1.1.7,1
0.500000,18,added,10.1.1.9,10.1.1.9,1
0.500000,18,added,127.0.0.1,127.0.0.1,1
0.500000,19,added,10.1.1.10,10.1.1.10,1
0.500000,19,added,10.1.1.11,10.1.1.11,1
0.500000,19,added,10.1.1.12,10.1.1.12,1
0.500000,19,added,10.1.1.13,10.1.1.13,1
0.500000,19,added,10.1.1.14,10.1.1.14,1
0.500000,19,added,10.1.1.17,10.1.1.17,1
0.500000,19,added,10.1.1.18,10.1.1.18,1
0.500000,19,added,10.1.1.19,10.1.1.19,1
0.500000,19,added,10.1.1.21,10.1.1.21,1
0.500000,19,added,10.1.1.24,10.1.1.24,1
0.500000,19,added,10.1.1.25,10.1.1.25,1
0.500000,19,added,10.1.1.255,10.1.1.255,1
0.500000,19,added,10.1.1.26,10.1.1.26,1
0.500000,19,added,10.1.1.27,10.1.1.27,1
0.500000,19,added,10.1.1.28,10.1.1.28,1
0.500000,19,added,10.1.1.3,10.1.1.3,1
0.500000,19,added,10.1.1.31,10.1.1.31,1
0.500000,19,added,10.1.1.32,10.1.1.32,1
0.500000,19,added,10.1.1.33,10.1.1.33,1
0.500000,19,added,10.1.1.34,10.1.1.34,1
0.500000,19,added,10.1.1.35,10.1.1.35,1
0.500000,19,added,10.1.1.39,10.1.1.39,1
0.500000,19,added,10.1.1.4,10.1.1.4,1
0.500000,19,added,10.1.1.40,10.1.1.40,1
0.500000,19,added,10.1.1.6,10.1.1.6,1
0.500000,19,added,10.1.1.7,10.1.1.7,1
0.500000,19,added,127.0.0.1,127.0.0.1,1
0.500000,20,added,10.1.1.11,10.1.1.11,1
0.500000,20,added,10.1.1.12,10.1.1.12,1
0.500000,20,added,10.1.1.13,10.1.1.13,1
0.500000,20,added,10.1.1.14,10.1.1.14,1
0.500000,20,added,10.1.1.18,10.1.1.18,1
0.500000,20,added,10.1.1.19,10.1.1.19,1
0.500000,20,added,10.1.1.20,10.1.1.20,1
0.500000,20,added,10.1.1.25,10.1.1.25,1
0.500000,20,added,10.1.1.255,10.1.1.255,1
0.500000,20,added,10.1.1.26,10.1.1.26,1
0.500000,20,added,10.1.1.27,10.1.1.27,1
0.500000,20,added,10.1.1.28,10.1.1.28,1
0.500000,20,added,10.1.1.32,10.1.1.32,1
0.500000,20,added,10.1.1.33,10.1.1.33,1
0.500000,20,added,10.1.1.34,10.1.1.34,1
0.500000,20,added,10.1.1.35,10.1.1.35,1
0.500000,20,added,10.1.1.4,10.1.1.4,1
0.500000,20,added,10.1.1.40,10.1.1.40,1
0.500000,20,added,10.1.1.6,10.1.1.6,1
0.500000,20,added,10.1.1.7,10.1.1.7,1
0.500000,20,added,127.0.0.1,127.0.0.1,1
0.500000,21,added,10.1.1.1,10.1.1.1,1
0.500000,21,added,10.1.1.10,10.1.1.10,1
0.500000,21,added,10.1.1.11,10.1.1.11,1
0.500000,21,added,10.1.1.15,10.1.1.15,1
0.500000,21,added,10.1.1.16,10.1.1.16,1
0.500000,21,added,10.1.1.18,10.1.1.18,1
0.500000,21,added,10.1.1.2,10.1.1.2,1
0.500000,21,added,10.1.1.23,10.1.1.23,1
0.500000,21,added,10.1.1.24,10.1.1.24,1
0.500000,21,added,10.1.1.25,10.1.1.25,1
0.500000,21,added,10.1.1.255,10.1.1.255,1
0.500000,21,added,10.1.1.29,10.1.1.29,1
0.500000,21,added,10.1.1.3,10.1.1.3,1
0.500000,21,added,10.1.1.30,10.1.1.30,1
0.500000,21,added,10.1.1.31,10.1.1.31,1
0.500000,21,added,10.1.1.32,10.1.1.32,1
0.500000,21,added,10.1.1.37,10.1.1.37,1
0.500000,21,added,10.1.1.39,10.1.1.39,1
0.500000,21,added,10.1.1.8,10.1.1.8,1
0.500000,21,added,10.1.1.9,10.1.1.9,1
0.500000,21,added,127.0.0.1,127.0.0.1,1
0.500000,22,added,10.1.1.1,10.1.1.1,1
0.500000,22,added,10.1.1.10,10.1.1.10,1
